Key-Generation-Duration
Picnic_L1_FS,43373 µs,42783 µs,42504 µs,42839 µs,42592 µs,43834 µs,44042 µs,42359 µs,42066 µs,42383 µs,41668 µs,42731 µs,41842 µs,42168 µs,42334 µs,42477 µs,42355 µs,45918 µs,42103 µs,42832 µs,42636 µs,42383 µs,42247 µs,43073 µs,42742 µs,41961 µs,42546 µs,42516 µs,42698 µs,42456 µs,42312 µs,42656 µs,42536 µs,42299 µs,42538 µs,43047 µs,42372 µs,42535 µs,42261 µs,42489 µs,42924 µs,45258 µs,42245 µs,42215 µs,42574 µs,41826 µs,42198 µs,43226 µs,42075 µs,41995 µs,42319 µs,42094 µs,42929 µs,42076 µs,42545 µs,42484 µs,42225 µs,42416 µs,41946 µs,42656 µs,42898 µs,41833 µs,42049 µs,42456 µs,42841 µs,44816 µs,42325 µs,42512 µs,41947 µs,41963 µs,42771 µs,42774 µs,42036 µs,42284 µs,42491 µs,42746 µs,42730 µs,42159 µs,42233 µs,42731 µs,42402 µs,42442 µs,43517 µs,43062 µs,42337 µs,43013 µs,42179 µs,43134 µs,45043 µs,42581 µs,42434 µs,41956 µs,42634 µs,41940 µs,43083 µs,42591 µs,42070 µs,42772 µs,41979 µs,43330 µs,
Picnic_L1_UR,49179 µs,48757 µs,49038 µs,49244 µs,48985 µs,49180 µs,49262 µs,49073 µs,48908 µs,48761 µs,52125 µs,48756 µs,49649 µs,49471 µs,48615 µs,49052 µs,49289 µs,49049 µs,49209 µs,48769 µs,48965 µs,48426 µs,50133 µs,49250 µs,48690 µs,49061 µs,48765 µs,48944 µs,49019 µs,48878 µs,48588 µs,50992 µs,49095 µs,49272 µs,49065 µs,49139 µs,49178 µs,49487 µs,48887 µs,48913 µs,48864 µs,48955 µs,48849 µs,49415 µs,48986 µs,49120 µs,49192 µs,48670 µs,48907 µs,48542 µs,48523 µs,51466 µs,48995 µs,50154 µs,48896 µs,49289 µs,49507 µs,48501 µs,49028 µs,49157 µs,48998 µs,48671 µs,49414 µs,49464 µs,48978 µs,49026 µs,48702 µs,48598 µs,48918 µs,48840 µs,48895 µs,50177 µs,49793 µs,49586 µs,48988 µs,48640 µs,48906 µs,49622 µs,48892 µs,49075 µs,48912 µs,48875 µs,48640 µs,49489 µs,49404 µs,47961 µs,48773 µs,49509 µs,48629 µs,48749 µs,48687 µs,48338 µs,50887 µs,49243 µs,48861 µs,48662 µs,48296 µs,49205 µs,48480 µs,49014 µs,
Picnic_L3_FS,143961 µs,144165 µs,143720 µs,143532 µs,145145 µs,142647 µs,143474 µs,143689 µs,144077 µs,143238 µs,144991 µs,145500 µs,143110 µs,143758 µs,143304 µs,146101 µs,144404 µs,144035 µs,145528 µs,143587 µs,144090 µs,142941 µs,143352 µs,143762 µs,142811 µs,145822 µs,144125 µs,142798 µs,142183 µs,144099 µs,143978 µs,143855 µs,146086 µs,142689 µs,143579 µs,143294 µs,144144 µs,145046 µs,143421 µs,145782 µs,143028 µs,144259 µs,143504 µs,143272 µs,144463 µs,142882 µs,145531 µs,143666 µs,144653 µs,144543 µs,144556 µs,144841 µs,143470 µs,146607 µs,146897 µs,143801 µs,145256 µs,145507 µs,145704 µs,143905 µs,146728 µs,145697 µs,143280 µs,143435 µs,143270 µs,145031 µs,143782 µs,147216 µs,143241 µs,143740 µs,144481 µs,143433 µs,143993 µs,143985 µs,146123 µs,144083 µs,143755 µs,145146 µs,143758 µs,145539 µs,144423 µs,146653 µs,144680 µs,143283 µs,143689 µs,143138 µs,144637 µs,142612 µs,145679 µs,145631 µs,143324 µs,144568 µs,145188 µs,143495 µs,144698 µs,143913 µs,144806 µs,143546 µs,144607 µs,143387 µs,
Picnic_L3_UR,161446 µs,161102 µs,160978 µs,160012 µs,161257 µs,161189 µs,160724 µs,160755 µs,160206 µs,161085 µs,159707 µs,160907 µs,160409 µs,160143 µs,161538 µs,159885 µs,159893 µs,161318 µs,159758 µs,160069 µs,165917 µs,166478 µs,168452 µs,168707 µs,167720 µs,168045 µs,170056 µs,167749 µs,169440 µs,168045 µs,168012 µs,167610 µs,169646 µs,167500 µs,167787 µs,169569 µs,168556 µs,167948 µs,170166 µs,167096 µs,166196 µs,169437 µs,167385 µs,167795 µs,168296 µs,167443 µs,166756 µs,168274 µs,167725 µs,167291 µs,168950 µs,168587 µs,169585 µs,167629 µs,169158 µs,168385 µs,169686 µs,169403 µs,167913 µs,168504 µs,168917 µs,167261 µs,169373 µs,169397 µs,168293 µs,168495 µs,167999 µs,168602 µs,169389 µs,166420 µs,166114 µs,168406 µs,168226 µs,168836 µs,170781 µs,168714 µs,167898 µs,168506 µs,168974 µs,168206 µs,169415 µs,168505 µs,167805 µs,168277 µs,169250 µs,162961 µs,161188 µs,160598 µs,160441 µs,160282 µs,161742 µs,159940 µs,161828 µs,160630 µs,160474 µs,161319 µs,160512 µs,161097 µs,160885 µs,160331 µs,
Picnic_L5_FS,332614 µs,332322 µs,333661 µs,338956 µs,333565 µs,333555 µs,332302 µs,332394 µs,333967 µs,333058 µs,332559 µs,333914 µs,331063 µs,330940 µs,334226 µs,331496 µs,332292 µs,335260 µs,332230 µs,333582 µs,334111 µs,333289 µs,334641 µs,335660 µs,332634 µs,331781 µs,334815 µs,333785 µs,334917 µs,334167 µs,334600 µs,333921 µs,334275 µs,335211 µs,335296 µs,333952 µs,333035 µs,332872 µs,334100 µs,331993 µs,335939 µs,332927 µs,334603 µs,334035 µs,334453 µs,332676 µs,332247 µs,334381 µs,333540 µs,333238 µs,332984 µs,332608 µs,332483 µs,334865 µs,332452 µs,332988 µs,334957 µs,333446 µs,333901 µs,334609 µs,334606 µs,331848 µs,332828 µs,332460 µs,331908 µs,333447 µs,331336 µs,331785 µs,333608 µs,333513 µs,334466 µs,337376 µs,333378 µs,333038 µs,334697 µs,333991 µs,334559 µs,336758 µs,334460 µs,333875 µs,336462 µs,333501 µs,333593 µs,338343 µs,333860 µs,332095 µs,334076 µs,334517 µs,333580 µs,332988 µs,334633 µs,333489 µs,335374 µs,333636 µs,333582 µs,333929 µs,333300 µs,333990 µs,336699 µs,334745 µs,
Picnic_L5_UR,358358 µs,360716 µs,357755 µs,358310 µs,361684 µs,357544 µs,356714 µs,360657 µs,356707 µs,356947 µs,358784 µs,357752 µs,357005 µs,356463 µs,357149 µs,358323 µs,355291 µs,355979 µs,358956 µs,357063 µs,357110 µs,359047 µs,357141 µs,358133 µs,359629 µs,355678 µs,356906 µs,353415 µs,356249 µs,357902 µs,358129 µs,357576 µs,357643 µs,357700 µs,357548 µs,357241 µs,355666 µs,357576 µs,358356 µs,354687 µs,360730 µs,356893 µs,356196 µs,359498 µs,357369 µs,358176 µs,359068 µs,355994 µs,356652 µs,357075 µs,355082 µs,357013 µs,359355 µs,356521 µs,356282 µs,358018 µs,355962 µs,356974 µs,356325 µs,355681 µs,358283 µs,356716 µs,358550 µs,360006 µs,356227 µs,356991 µs,360471 µs,357070 µs,358703 µs,357796 µs,357054 µs,356935 µs,356200 µs,356855 µs,360504 µs,357402 µs,357220 µs,358029 µs,356257 µs,357527 µs,358653 µs,357286 µs,357357 µs,359111 µs,357577 µs,359437 µs,359344 µs,357980 µs,359286 µs,356229 µs,356742 µs,357681 µs,355332 µs,354895 µs,358054 µs,356146 µs,355905 µs,356330 µs,356810 µs,354772 µs,
Picnic3_L1,122564 µs,119344 µs,119751 µs,119530 µs,119465 µs,119881 µs,118889 µs,119022 µs,120795 µs,120160 µs,119593 µs,119350 µs,118951 µs,120092 µs,118113 µs,119847 µs,121676 µs,119470 µs,118891 µs,119045 µs,119008 µs,119451 µs,118247 µs,119594 µs,119685 µs,121891 µs,119575 µs,119039 µs,119501 µs,119330 µs,119931 µs,118967 µs,118912 µs,121465 µs,120331 µs,118118 µs,119370 µs,118814 µs,120315 µs,119299 µs,118480 µs,118977 µs,121617 µs,119010 µs,120322 µs,119190 µs,119302 µs,118979 µs,119329 µs,119315 µs,121971 µs,119464 µs,119874 µs,118450 µs,119067 µs,120135 µs,119625 µs,119258 µs,121670 µs,120014 µs,119251 µs,120512 µs,119498 µs,120327 µs,118360 µs,119838 µs,119076 µs,121243 µs,118546 µs,119015 µs,119171 µs,119925 µs,118982 µs,118513 µs,119679 µs,120565 µs,119661 µs,118679 µs,119067 µs,119594 µs,119831 µs,118660 µs,119365 µs,119728 µs,122445 µs,118833 µs,119745 µs,119218 µs,119558 µs,119171 µs,119388 µs,121156 µs,123863 µs,119761 µs,119426 µs,119828 µs,118959 µs,119474 µs,117963 µs,119962 µs,
Picnic3_L3,286306 µs,282900 µs,283694 µs,285191 µs,282475 µs,283762 µs,283486 µs,286081 µs,283538 µs,283317 µs,285592 µs,282464 µs,283824 µs,284224 µs,286548 µs,285485 µs,283522 µs,282228 µs,285228 µs,282679 µs,284630 µs,284404 µs,284968 µs,281795 µs,284249 µs,287052 µs,292477 µs,294101 µs,294132 µs,295679 µs,295474 µs,305909 µs,296758 µs,293290 µs,296579 µs,299112 µs,296371 µs,292734 µs,297046 µs,293279 µs,295289 µs,290245 µs,293458 µs,289590 µs,292113 µs,293627 µs,289674 µs,291286 µs,291052 µs,296311 µs,297577 µs,289565 µs,288690 µs,288820 µs,286691 µs,288838 µs,284710 µs,286952 µs,286943 µs,287260 µs,286654 µs,285559 µs,289132 µs,284490 µs,286469 µs,287997 µs,288011 µs,286223 µs,286102 µs,287097 µs,286247 µs,285619 µs,287366 µs,285901 µs,286717 µs,286111 µs,287960 µs,287267 µs,286553 µs,286670 µs,285276 µs,286754 µs,285160 µs,284055 µs,285378 µs,283323 µs,285325 µs,284620 µs,285357 µs,284688 µs,285060 µs,286806 µs,286908 µs,285758 µs,285779 µs,286602 µs,286070 µs,286127 µs,285460 µs,285478 µs,
Picnic3_L5,860884 µs,857972 µs,857232 µs,860148 µs,861505 µs,861697 µs,861180 µs,858026 µs,857417 µs,851785 µs,854174 µs,859065 µs,858863 µs,857399 µs,857444 µs,855221 µs,858071 µs,857354 µs,856799 µs,856261 µs,867814 µs,861729 µs,861254 µs,859444 µs,862084 µs,859015 µs,859486 µs,860971 µs,857867 µs,860239 µs,860600 µs,861859 µs,862274 µs,859605 µs,863857 µs,865122 µs,863282 µs,862539 µs,861758 µs,862522 µs,861079 µs,864934 µs,860480 µs,863301 µs,857768 µs,859515 µs,860192 µs,858757 µs,859667 µs,857689 µs,858878 µs,854217 µs,857402 µs,861509 µs,862786 µs,865564 µs,860825 µs,863197 µs,861525 µs,856600 µs,860072 µs,854336 µs,857881 µs,858816 µs,862467 µs,860038 µs,853353 µs,859214 µs,858598 µs,857443 µs,857533 µs,857758 µs,857730 µs,859671 µs,861445 µs,860573 µs,857570 µs,853391 µs,853457 µs,856570 µs,856065 µs,858935 µs,857363 µs,857798 µs,856195 µs,857464 µs,855599 µs,856564 µs,859475 µs,856415 µs,854899 µs,853291 µs,855916 µs,855043 µs,856021 µs,858599 µs,853624 µs,856363 µs,860224 µs,856988 µs,
Picnic_L1_full,23603 µs,23844 µs,23777 µs,23690 µs,23237 µs,23556 µs,23382 µs,23472 µs,23477 µs,23567 µs,23435 µs,23290 µs,23348 µs,23526 µs,23756 µs,22746 µs,23627 µs,23360 µs,23503 µs,23437 µs,23281 µs,23146 µs,23679 µs,23271 µs,23403 µs,23153 µs,23534 µs,23293 µs,23443 µs,23573 µs,23602 µs,23234 µs,23620 µs,23330 µs,23513 µs,23501 µs,23811 µs,23930 µs,23605 µs,23498 µs,23279 µs,23337 µs,25822 µs,23914 µs,23266 µs,23612 µs,23367 µs,23686 µs,23843 µs,23614 µs,23555 µs,23472 µs,23473 µs,23597 µs,23352 µs,23692 µs,23323 µs,23507 µs,23172 µs,23194 µs,23378 µs,23154 µs,23539 µs,23631 µs,23288 µs,23505 µs,23707 µs,23401 µs,23351 µs,23525 µs,23134 µs,23362 µs,23750 µs,23364 µs,23370 µs,23255 µs,23281 µs,23265 µs,23460 µs,23684 µs,23790 µs,23622 µs,23384 µs,23495 µs,22992 µs,26 ms,23988 µs,23532 µs,23129 µs,23257 µs,23954 µs,23458 µs,23733 µs,23751 µs,23805 µs,23723 µs,23681 µs,23523 µs,23555 µs,23781 µs,
Picnic_L3_full,46721 µs,47130 µs,47092 µs,47011 µs,47457 µs,46865 µs,46800 µs,47048 µs,46936 µs,47259 µs,47303 µs,46757 µs,46776 µs,49117 µs,47939 µs,47037 µs,47099 µs,46804 µs,47141 µs,46303 µs,46709 µs,47397 µs,47230 µs,47256 µs,47866 µs,47249 µs,46717 µs,46357 µs,46606 µs,46819 µs,46805 µs,46601 µs,46971 µs,46770 µs,47288 µs,48865 µs,46930 µs,46577 µs,45688 µs,45122 µs,45872 µs,46154 µs,46 ms,46100 µs,45938 µs,45542 µs,47163 µs,46242 µs,45735 µs,45298 µs,46136 µs,45653 µs,46132 µs,46284 µs,45631 µs,45910 µs,47856 µs,45732 µs,45905 µs,45744 µs,45890 µs,45445 µs,45953 µs,45578 µs,45804 µs,45965 µs,45787 µs,45930 µs,46205 µs,45577 µs,46039 µs,45651 µs,45910 µs,45318 µs,45586 µs,46574 µs,46271 µs,45682 µs,48351 µs,46570 µs,45850 µs,46141 µs,45442 µs,45773 µs,46473 µs,45856 µs,46195 µs,46246 µs,46388 µs,46550 µs,46120 µs,45752 µs,46114 µs,45867 µs,45765 µs,45777 µs,46042 µs,45545 µs,46138 µs,45346 µs,
Picnic_L5_full,661493 µs,663038 µs,662158 µs,663862 µs,662986 µs,659312 µs,664033 µs,660119 µs,658926 µs,661132 µs,663707 µs,659681 µs,666189 µs,664987 µs,662448 µs,665921 µs,663984 µs,663146 µs,664211 µs,664234 µs,660203 µs,664010 µs,662659 µs,663751 µs,662115 µs,661177 µs,660713 µs,662148 µs,664597 µs,660464 µs,662044 µs,661690 µs,662845 µs,666076 µs,667457 µs,660525 µs,667414 µs,665698 µs,660994 µs,665203 µs,662956 µs,658278 µs,661979 µs,660449 µs,665564 µs,667193 µs,665157 µs,672618 µs,670628 µs,665558 µs,662945 µs,664162 µs,661516 µs,666452 µs,665437 µs,662057 µs,668287 µs,672192 µs,664627 µs,664397 µs,663423 µs,661280 µs,667192 µs,663305 µs,666138 µs,668223 µs,664868 µs,663550 µs,666310 µs,666252 µs,663787 µs,666309 µs,666272 µs,660956 µs,663639 µs,662011 µs,663383 µs,665018 µs,665601 µs,662267 µs,665276 µs,664219 µs,665136 µs,664670 µs,664775 µs,660853 µs,666996 µs,665368 µs,660275 µs,664679 µs,666545 µs,664133 µs,665855 µs,666557 µs,663190 µs,666299 µs,666405 µs,663208 µs,666501 µs,667879 µs,
,680570 µs,728259 µs,725717 µs,707493 µs,715027 µs,778863 µs,686614 µs,754113 µs,689881 µs,682161 µs,697351 µs,696389 µs,697051 µs,688313 µs,689938 µs,696717 µs,687842 µs,684390 µs,693966 µs,687263 µs,686001 µs,711197 µs,706371 µs,
